Label,Message
0,Hey they r not watching movie tonight so i'll prob b home early...
0,Was the farm open?
0,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad"
1,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q
0,Stupid.its not possible
0,Then ü come n pick me at 530 ar?
0,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-("
1,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper
0,"Customer place, i wil cal u sir."
0,Aight should I just plan to come up later tonight?
1,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
0,Thanks for loving me so. You rock
0,Do you like shaking your booty on the dance floor?
0,"Nope. Since ayo travelled, he has forgotten his guy"
0,Pls speak with me. I wont ask anything other then you friendship.
0,University of southern california.
0,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
0,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?"""
0,What time you coming down later? 
0,Then we wait 4 u lor... No need 2 feel bad lar...
0,"sir, you will receive the account no another 1hr time. Sorry for the delay."
0,I remain unconvinced that this isn't an elaborate test of my willpower
1,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
0,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748
0,"You aren't coming home between class, right? I need to work out and shower!"
0,Yes.i'm in office da:)
0,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend
0,What happen dear tell me
0,"No, I decided that only people who care about stuff vote and caring about stuff is for losers"
0,Happy birthday to you....dear.with lots of love.rakhesh NRI
0,Haven't left yet so probably gonna be here til dinner
1,Urgent! Please call 09061213237 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+
0,Hey whats up? U sleeping all morning?
0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
0,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...
1,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
0,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? "
0,Oh k. . I will come tomorrow
0,Its normally hot mail. Com you see!
0,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.
0,Hi. || Do u want | to join me with sts later? || Meeting them at five. || Call u after class.
0,Yeah no probs - last night is obviously catching up with you... Speak soon 
0,Lol u still feeling sick?
0,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later
0,Ill be at yours in about 3 mins but look out for me
0,I went to project centre
0,"He will, you guys close?"
1,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G."
0,Should I have picked up a receipt or something earlier
0,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea"
0,Long time. You remember me today.
0,"K, I might come by tonight then if my class lets out early"
0,aathi..where are you dear..
0,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...
0,Are you coming to day for class.
0,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota
0,If you r @ home then come down within 5 min
0,Ü ready then call me...
1,100 dating service cal;l 09064012103 box334sk38ch
0,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck"
0,U wan 2 haf lunch i'm in da canteen now.
0,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!
0,"Nah I don't think he goes to usf, he lives around here though"
0,Well i will watch shrek in 3D!!B)
0,I have many dependents
0,Once free call me sir.
0,"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!"
0,I called and said all to him:)then he have to choose this future.
0,Oh. U must have taken your REAL Valentine out shopping first.
0,They did't play one day last year know even though they have very good team.. Like india.
0,JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME
0,Ugh. Gotta drive back to sd from la. My butt is sore.
0,No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.
0,Gud ni8.swt drms.take care
0,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx
1,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
0,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.
0,Why nothing. Ok anyway give me treat
0,What's your room number again? Wanna make sure I'm knocking on the right door
1,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16"
0,You tell what happen dont behave like this to me. Ok no need to say
0,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;
1,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT
0,Alright took the morphine. Back in yo.
0,Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.
1,"Latest News! Police station toilet stolen, cops have nothing to go on!"
0,Heehee that was so funny tho
0,"Haha yeah I see that now, be there in a sec"
0,He says hi and to get your ass back to south tampa (preferably at a kegger)
1,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
0,Ok ok take care. I can understand.
0,X2  &lt;#&gt; . Are you going to get that
0,Oh you got many responsibilities.
0,have * good weekend.
0,Dear good morning how you feeling dear
0,Nope. Meanwhile she talk say make i greet you.
0,Jos ask if u wana meet up?
0,Ok lor wat time ü finish?
0,If you're not in my car in an hour and a half I'm going apeshit
0,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.
0,If u sending her home first it's ok lor. I'm not ready yet.
0,R u here yet? I'm wearing blue shirt n black pants.
1,You have 1 new message. Please call 08712400200.
0,"Yeah I should be able to, I'll text you when I'm ready to meet up"
0,Ok thanx...
1,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply"
0,Jesus christ bitch I'm trying to give you drugs answer your fucking phone
0,Also remember to get dobby's bowl from your car
0,Yup having my lunch buffet now.. U eat already?
0,Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.
0,Just re read it and I have no shame but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time 
0,Have you always been saying welp?
0,"Oh fine, I'll be by tonight"
0,Oh ho. Is this the first time u use these type of words
1,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl."
0,No message..no responce..what happend?
0,Where at were hungry too
0,What he said is not the matter. My mind saying some other matter is there.
0,Also where's the piece
0,"Sure thing big man. i have hockey elections at 6, shouldn‘t go on longer than an hour though"
0,Which is weird because I know I had it at one point
0,I want to be there so i can kiss you and feel you next to me
0,Does uncle timi help in clearing cars
0,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side
1,Urgent Ur £500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 £1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF
0,Gud mrng dear hav a nice day
0,That's one of the issues but california is okay. No snow so its manageable
1,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
0,If you were/are free i can give. Otherwise nalla adi entey nattil kittum
0,PICK UR FONE UP NOW U DUMB?
0,&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here
0,"Sorry, I'll call later"
1,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
0,Thx. All will be well in a few months
0,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, "
0,"Trust me. Even if isn't there, its there."
0,With my sis lor... We juz watched italian job.
0,Allo! We have braved the buses and taken on the trains and triumphed. I mean we‘re in b‘ham. Have a jolly good rest of week
0,"You know, wot people wear. T shirts, jumpers, hat, belt, is all we know. We r at Cribbs"
0,Sorry me going home first... Daddy come fetch ü later...
0,No need to say anything to me. I know i am an outsider
0,We'll you pay over like  &lt;#&gt; yrs so its not too difficult
1,This message is brought to you by GMW Ltd. and is not connected to the
0,Ok... C ya...
0,Well. You know what i mean. Texting
0,Well done and ! luv ya all 
0,Ok i am on the way to railway
0,Went to pay rent. So i had to go to the bank to authorise the payment.
0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
1,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)
0,ITS A LAPTOP TAKE IT WITH YOU.
0,Yup i shd haf ard 10 pages if i add figures... Ü all got how many pages?
0,Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?
0,"K, can I pick up another 8th when you're done?"
1,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
1,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50
0,Should I head straight there or what
0,Hi Petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x
0,WHITE FUDGE OREOS ARE IN STORES
0,"Whatever, juliana. Do whatever you want."
0,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
0,Hey are you angry with me. Reply me dr.
1,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18
0,"Sorry, I'll call later"
0,Don no da:)whats you plan?
0,We're done...
0,Gud ni8 dear..slp well..take care..swt dreams..Muah..
0,I knew it... U slept v late yest? Wake up so late...
0,Are u awake? Is there snow there?
0,He didn't see his shadow. We get an early spring yay
1,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!
0,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.
0,We will meet soon princess! Ttyl!
0,U're welcome... Caught u using broken english again...
0,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla.."
0,I have to take exam with in march 3
0,Yup... Ok i go home look at the timings then i msg ü again... Xuhui going to learn on 2nd may too but her lesson is at 8am
0,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? 
0,X course it 2yrs. Just so her messages on messenger lik you r sending me
0,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow"
0,"Sure, whenever you show the fuck up &gt;:("
1,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 £3 "
0,But i juz remembered i gotta bathe my dog today..
0,What's happening with you. Have you gotten a job and have you begun registration for permanent residency
0,I think its far more than that but find out. Check google maps for a place from your dorm.
0,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ..."
0,"I'm in solihull, | do you want anything?"
0,Don't necessarily expect it to be done before you get back though because I'm just now headin out
0,ELLO BABE U OK?
1,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.
0,oh ya... Got hip hop open. Haha i was thinking can go for jazz then zoom to cine... Actually tonight i'm free leh... And there's a kb lesson tonight
0,Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...
1,"Thank you, winner notified by sms. Good Luck! No future marketing reply STOP to 84122 customer services 08450542832"
0,Double eviction this week - Spiral and Michael and good riddance to them!
0,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
0,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?
0,Keep my payasam there if rinu brings
0,Oh... Okie lor...We go on sat... 
1,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05
0,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.
0,Is it your yahoo boys that bring in the perf? Or legal.
0,Mom wants to know where you at
0,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...
0,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago"
0,Why you Dint come with us.
0,"I'm back, lemme know when you're ready"
0,Dude got a haircut. Now its breezy up there
0,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! 
0,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now."
1,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
0,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
1,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201
0,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...
1,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05
0,Lmao but its so fun...
0,Hows the champ just leaving glasgow!
0,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...
0,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!
1,Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
0,Oh k...i'm watching here:)
0,Yar lor... How u noe? U used dat route too?
0,An excellent thought by a misundrstud frnd: I knw u hate me bt the day wen u'll knw the truth u'll hate urself:-( Gn:-)
0,Are you going to write ccna exam this week??
0,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor..."
0,"that would be good … I'll phone you tomo lunchtime, shall I, to organise something?"
0,YO YO YO BYATCH WHASSUP?
0,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*"
0,Every monday..nxt week vl be completing..
0,And by when you're done I mean now
0,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.
0,Dude ive been seeing a lotta corvettes lately
0,Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo
0,Let me know how to contact you. I've you settled in a room. Lets know you are ok.
1,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007"
0,Yes its possible but dint try. Pls dont tell to any one k
1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876"
0,Nationwide auto centre (or something like that) on Newport road. I liked them there
1,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only
1,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
0,I am in your office na.
0,I just really need shit before tomorrow and I know you won't be awake before like 6
0,Wife.how she knew the time of murder exactly
0,Is there any movie theatre i can go to and watch unlimited movies and just pay once?
0,Horrible gal. Me in sch doing some stuff. How come u got mc?
0,I guess it is useless calling u 4 something important.
0,Lol where do u come up with these ideas?
0,Try neva mate!!
0,OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?
0,"Just sent again. Do you scream and moan in bed, princess?"
1,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???
0,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
0,"It wont b until 2.15 as trying 2 sort house out, is that ok?"
0,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee..."
1,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS"
0,To day class is there are no class.
0,Wot u up 2? Thout u were gonna call me!! Txt bak luv K
1,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd
0,Where did u go? My phone is gonna die you have to stay in here
0,"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it."
0,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
0,Somebody set up a website where you can play hold em using eve online spacebucks
1,"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321."
0,Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/
0,It's ok i wun b angry. Msg u aft i come home tonight.
1,08714712388 between 10am-7pm Cost 10p
0,No..few hours before.went to hair cut .
0,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.
0,How r ü going to send it to me?
0,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ..."
0,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me AGAIN! that needs to b sacked
0,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea"
1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k"
0,When i have stuff to sell i.ll tell you
0,o turns out i had stereo love on mi phone under the unknown album.
1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
0,So now my dad is gonna call after he gets out of work and ask all these crazy questions.
0,See the forwarding message for proof
0,Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?
0,Don't look back at the building because you have no coat and i don't want you to get more sick. Just hurry home and wear a coat to the gym!!!
0,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up
0,Ü only send me the contents page...
0,Hey u still at the gym?
0,Mathews or tait or edwards or anderson
0,"U so lousy, run already come back then half dead... Hee..."
0,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent."
1,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end"
0,I love you both too :-)
0,They finally came to fix the ceiling.
0,How long does applebees fucking take
0,"Hiya, probably coming home * weekend after next"
0,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-)
0,Must come later.. I normally bathe him in da afternoon mah..
1,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV
0,Dun need to use dial up juz open da browser n surf...
0,I meant middle left or right?
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
0,Just now saw your message.it k da:)
0,"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones"
1,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires
0,Not from this campus. Are you in the library?
0,"Haha, that was the first person I was gonna ask"
0,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.
0,And popping &lt;#&gt; ibuprofens was no help.
0,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you
0,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?
1,"You can stop further club tones by replying ""STOP MIX"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL, PO Box 1146 MK45 2WT (2/3)"
0,Not directly behind... Abt 4 rows behind ü...
1,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468"
0,Havent.
0,i dnt wnt to tlk wid u
0,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*"
0,So ü'll be submitting da project tmr rite?
0,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!
0,So how's the weather over there?
0,I am literally in bed and have been up for like  &lt;#&gt;  hours
0,"K, if u bored up just come to my home.."
1,XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription 
0,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today."
0,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-"
0,THANX 4 PUTTIN DA FONE DOWN ON ME!!
0,Why didn't u call on your lunch?
0,Oops i thk i dun haf enuff... I go check then tell ü..
0,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.
0,Fuck cedar key and fuck her (come over anyway tho)
0,Ambrith..madurai..met u in arun dha marrge..remembr?
0,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible
0,Hello! How r u? Im bored. Inever thought id get bored with the tv but I am. Tell me something exciting has happened there? Anything! =/
0,I'll probably be by tomorrow (or even later tonight if something's going on)
0,I dont thnk its a wrong calling between us
0,"I call you later, don't have network. If urgnt, sms me."
0,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry"
0,Just sent it. So what type of food do you like?
0,Good. do you think you could send me some pix? I would love to see your top and bottom...
0,Wewa is 130. Iriver 255. All 128 mb.
0,Im on gloucesterroad what are uup to later?
0,Ill call you evening ill some ideas.
0,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?
0,Yes there were many sweets
0,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...
0,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx
0,It's justbeen overa week since we broke up and already our brains are going to mush!
0,What is your record for one night? :)
0,"A swt thought: ""Nver get tired of doing little things 4 lovable persons.."" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8"
0,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house
0,"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready"
0,Got it! It looks scrumptious... daddy wants to eat you all night long!
0,Ha... U jus ate honey ar? So sweet...
0,Ya very nice. . .be ready on thursday
0,THIS IS A LONG FUCKIN SHOWR
0,Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic
0,You were supposed to wake ME up &gt;:(
1,More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A£1.50 minAPN LS278BB
0,Not planned yet :)going to join company on jan 5 only.don know what will happen after that.
0,Ok. There may be a free gym about.
1,What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!
0,May i call You later Pls
0,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt..."
0,Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!
1,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary
0,Kallis is ready for bat in 2nd innings
1,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs
0,Call to the number which is available in appointment. And ask to connect the call to waheed fathima.
0,Carlos'll be here in a minute if you still need to buy
0,Dont think so. It turns off like randomlly within 5min of opening
0,"Sorry, I'll call later"
1,WINNER! As a valued network customer you hvae been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM
0,"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!"
1,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) 
0,You're right I have now that I think about it
0,Good night my dear.. Sleepwell&amp;Take care
0,Yeah I can still give you a ride
0,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?
0,Ok.ok ok..then..whats ur todays plan
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
0,Super da:)good replacement for murali
0,Well I might not come then...
0,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. "
0,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow
0,Would me smoking you out help us work through this difficult time
1,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18"
0,Remind me how to get there and I shall do so
0,Senthil group company Apnt 5pm.
0,"K, wat s tht incident?"
1,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm 
0,Horrible bf... I now v hungry...
0,Yup ü not comin :-(
